Report_Number,Date_Reported,City,Crime_Description,Victim_Age,Victim_Gender,Weapon_Used,Case_Closed,DateTime_of_Occurrence
18566,,5,16,44.0,2,4,1,2022-02-12 04:55:00
18567,,1,0,38.0,2,5,0,2022-02-12 14:03:00
18568,,18,0,75.0,2,2,0,2022-02-12 03:04:00
18569,,6,14,78.0,0,5,0,2022-02-12 15:55:00
18572,,2,13,58.0,2,4,0,2022-02-12 21:23:00
18574,,17,3,46.0,1,5,1,2022-02-12 00:56:00
18575,,2,16,14.0,0,3,1,2022-02-12 11:04:00
18576,,24,16,11.0,0,4,0,2022-02-12 06:28:00
18577,,21,1,32.0,0,0,1,
18578,,17,3,66.0,1,5,0,
18579,,13,4,56.0,1,3,1,
18580,,1,2,47.0,0,5,1,
18581,,8,2,29.0,1,5,0,
18582,,17,7,34.0,2,1,1,
18584,,5,10,52.0,0,3,0,
18585,,8,13,12.0,1,0,1,
18586,,1,15,26.0,0,4,1,
18587,,10,14,35.0,1,0,0,
18588,,4,17,73.0,2,2,1,
18589,,14,1,77.0,0,0,0,
18590,,5,17,59.0,2,0,1,
18592,,18,6,25.0,0,4,1,
18593,,13,9,35.0,1,0,0,
18594,,5,4,41.0,0,4,1,
18595,,21,17,77.0,1,1,0,
18596,,8,2,71.0,2,2,1,
18597,,27,6,13.0,1,2,1,
18598,,28,12,45.0,0,5,0,
18599,,21,7,55.0,0,5,1,
18600,,21,0,73.0,1,3,0,
18601,,12,10,55.0,0,5,0,
18602,,21,8,78.0,2,2,0,
18604,,7,18,19.0,1,1,1,
18605,,4,16,54.0,0,0,1,
18608,,6,17,36.0,2,3,0,
18609,,5,11,48.0,0,5,0,
18610,,23,14,49.0,1,4,1,
18611,,17,5,61.0,0,1,1,
18613,,2,0,78.0,0,4,1,
18614,,5,6,23.0,0,4,0,
18615,,14,20,45.0,0,5,1,
18616,,5,8,65.0,1,2,1,
18617,,27,0,67.0,2,2,0,
18618,,19,9,44.0,0,0,1,
18620,,5,0,43.0,0,4,0,
18621,,25,10,46.0,0,0,1,
18622,,1,11,62.0,0,1,1,
18623,,8,8,13.0,1,5,1,
18624,,22,1,40.0,2,4,0,
18626,,2,19,20.0,1,2,1,
18627,,17,13,73.0,1,1,0,
18628,,13,12,70.0,0,1,1,
18630,,17,9,61.0,1,5,1,
18631,,2,1,68.0,2,3,0,
18632,,8,14,73.0,0,2,0,
18633,,12,16,59.0,1,5,1,
18634,,6,19,61.0,2,4,1,
18635,,17,8,76.0,2,1,1,
18636,,2,7,34.0,2,4,1,
18637,,12,9,16.0,0,5,1,
18638,,20,20,56.0,0,5,1,
18639,,13,19,11.0,2,5,1,
18640,,20,5,69.0,2,3,0,
18641,,21,2,66.0,2,2,0,
18642,,15,8,78.0,2,4,1,
18643,,21,20,15.0,0,1,1,
18644,,27,4,45.0,2,2,0,
18645,,21,19,40.0,2,0,0,
18647,,5,9,10.0,1,2,0,
18648,,20,2,40.0,1,4,0,
18649,,2,3,67.0,0,3,1,
18650,,18,12,21.0,0,3,0,
18651,,17,2,54.0,2,5,1,
18653,,13,14,16.0,0,5,1,
18654,,10,7,16.0,1,0,0,
18656,,8,15,58.0,0,2,0,
18657,,5,1,60.0,1,0,0,
18658,,8,2,20.0,0,3,1,
18659,,2,19,22.0,2,3,0,
18660,,2,20,40.0,2,1,1,
18661,,17,13,16.0,1,0,1,
18662,,5,19,72.0,0,2,0,
18663,,13,18,72.0,0,3,0,
18665,,5,6,69.0,0,0,1,
18667,,13,1,52.0,1,1,0,
18668,,5,19,65.0,0,1,0,
18669,,4,11,41.0,1,4,1,
18670,,0,18,21.0,2,4,1,
18671,,7,14,34.0,0,3,0,
18672,,13,20,47.0,1,4,0,
18673,,0,5,53.0,0,2,1,
18674,,2,16,77.0,2,5,1,
18675,,13,18,67.0,0,2,0,
18676,,5,2,34.0,0,0,1,
18677,,17,16,14.0,2,3,1,
18678,,10,6,43.0,2,2,1,
18681,,19,12,33.0,1,1,0,
18682,,5,11,76.0,0,5,1,
18683,,1,2,22.0,2,4,1,
18684,,1,10,27.0,2,5,0,
18685,,2,7,77.0,1,4,1,
18686,,22,0,69.0,1,4,0,
18687,,12,14,34.0,2,3,1,
18689,,8,20,42.0,0,1,0,
18690,,4,4,19.0,1,3,0,
18691,,24,19,52.0,2,0,0,
18692,,3,10,73.0,0,0,0,
18693,,12,8,76.0,2,1,1,
18694,,8,15,71.0,2,4,0,
18695,,9,16,36.0,2,3,1,
18696,,17,17,14.0,1,0,1,
18699,,13,20,56.0,2,4,0,
18700,,24,11,54.0,1,4,1,
18701,,4,9,67.0,0,4,0,
18702,,22,7,64.0,0,5,1,
18703,,4,2,26.0,0,3,1,
18704,,21,16,53.0,0,2,0,
18705,,20,1,24.0,2,1,0,
18706,,5,7,49.0,2,3,1,
18707,,0,11,62.0,0,4,1,
18710,,8,9,67.0,1,3,0,
18711,,2,20,31.0,0,2,0,
18712,,8,13,39.0,0,2,0,
18713,,5,0,20.0,1,5,0,
18715,,5,19,38.0,0,0,1,
18716,,17,16,71.0,2,1,0,
18718,,9,3,38.0,1,0,0,
18720,,26,2,43.0,0,0,1,
18721,,24,16,33.0,0,2,0,
18722,,9,10,61.0,1,5,0,
18723,,12,14,27.0,0,4,1,
18725,,11,6,18.0,2,2,1,
18726,,21,17,14.0,0,3,0,
18727,,4,6,31.0,1,2,1,
18728,,5,1,44.0,0,0,0,
18729,,15,9,77.0,2,5,1,
18730,,2,20,70.0,2,1,0,
18732,,13,7,38.0,2,0,0,
18733,,0,1,17.0,0,0,1,
18734,,5,9,18.0,1,4,0,
18735,,17,8,43.0,2,2,1,
18736,,12,1,37.0,2,1,1,
18737,,4,8,79.0,2,0,1,
18739,,21,15,17.0,1,3,1,
18741,,0,7,48.0,1,4,1,
18742,,2,10,68.0,0,4,0,
18743,,21,11,46.0,0,3,1,
18744,,5,2,19.0,1,3,1,
18745,,5,15,75.0,2,2,1,
18746,,2,6,17.0,1,1,0,
18747,,15,12,28.0,2,5,1,
18748,,2,14,74.0,1,0,0,
18749,,2,8,78.0,0,3,1,
18750,,21,15,71.0,0,0,1,
18751,,14,12,57.0,2,0,1,
18752,,1,13,11.0,2,1,1,
18754,,4,18,37.0,2,1,0,
18755,,4,20,15.0,2,4,1,
18756,,2,0,28.0,1,0,0,
18757,,4,19,73.0,2,1,0,
18758,,17,9,23.0,2,2,0,
18760,,17,15,26.0,2,1,0,
18761,,4,11,25.0,0,5,1,
18762,,5,17,52.0,1,5,1,
18763,,15,9,63.0,2,2,0,
18764,,0,14,24.0,0,1,0,
18765,,5,4,17.0,1,1,1,
18766,,5,3,32.0,2,4,0,
18767,,2,11,26.0,2,4,0,
18768,,18,20,14.0,0,2,1,
18770,,17,8,35.0,1,0,0,
18771,,4,0,61.0,2,0,0,
18772,,17,5,32.0,1,5,1,
18773,,3,3,13.0,2,3,0,
18774,,4,11,36.0,0,0,0,
18775,,18,12,12.0,2,1,0,
18776,,8,11,50.0,0,1,0,
18778,,17,11,21.0,0,1,0,
18781,,15,16,30.0,0,2,1,
18782,,16,1,46.0,1,2,0,
18783,,17,7,57.0,2,1,0,
18784,,17,19,33.0,0,3,0,
18785,,12,18,77.0,2,3,1,
18787,,8,8,61.0,2,3,0,
18788,,4,20,50.0,2,0,0,
18789,,2,17,27.0,0,1,0,
18791,,2,12,32.0,2,0,1,
18792,,5,16,33.0,1,3,0,
18793,,9,10,56.0,2,2,0,
18794,,28,4,20.0,1,2,0,
18795,,1,1,10.0,0,5,1,
18796,,5,2,79.0,1,1,1,
18797,,5,0,23.0,2,1,1,
18798,,15,3,12.0,0,0,1,
18799,,1,19,34.0,0,4,0,
18800,,24,10,68.0,0,4,0,
18801,,25,2,18.0,2,5,1,
18802,,18,16,27.0,1,1,0,
18803,,8,9,37.0,1,0,0,
18804,,6,12,19.0,2,5,1,
18805,,17,15,23.0,0,2,0,
18806,,5,7,39.0,2,0,0,
18807,,13,2,52.0,0,2,1,
18808,,4,9,41.0,0,4,1,
18810,,5,4,37.0,0,3,0,
18811,,2,6,11.0,2,5,1,
18812,,8,11,15.0,2,4,0,
18814,,5,19,70.0,2,2,1,
18816,,2,7,72.0,1,2,0,
18817,,7,3,50.0,0,5,0,
18818,,17,0,44.0,2,4,1,
18819,,7,20,60.0,1,1,0,
18820,,2,9,18.0,2,5,1,
18821,,5,11,18.0,0,3,0,
18822,,21,13,60.0,1,2,0,
18824,,2,12,70.0,0,2,0,
18825,,8,15,35.0,1,5,1,
18827,,14,2,29.0,2,4,0,
18828,,5,4,37.0,1,5,1,
18829,,1,8,41.0,0,5,1,
18830,,24,5,29.0,0,1,1,
18831,,20,11,20.0,2,1,1,
18832,,21,17,76.0,2,2,1,
18834,,20,7,24.0,2,2,0,
18835,,19,7,19.0,1,1,1,
18837,,21,19,67.0,0,3,0,
18838,,24,1,78.0,1,2,0,
18839,,28,18,58.0,2,3,1,
18840,,5,11,43.0,2,2,1,
18841,,12,6,72.0,2,5,1,
18842,,13,20,46.0,2,3,1,
18843,,13,13,64.0,0,0,1,
18844,,19,3,68.0,0,0,1,
18845,,5,16,66.0,1,1,0,
18846,,0,5,14.0,0,3,0,
18847,,4,8,34.0,2,3,0,
18848,,17,0,61.0,1,3,0,
18849,,8,1,57.0,2,5,0,
18850,,2,0,18.0,2,5,0,
18851,,17,15,22.0,2,3,1,
18852,,21,11,26.0,2,3,1,
18854,,5,16,32.0,0,5,0,
18856,,18,7,44.0,1,3,1,
18858,,13,13,69.0,2,3,1,
18859,,13,2,48.0,1,1,1,
18860,,17,12,36.0,1,2,1,
18861,,5,9,41.0,1,0,1,
18862,,21,0,78.0,2,1,0,
18864,,20,10,30.0,1,3,0,
18866,,17,2,54.0,0,0,1,
18867,,5,15,60.0,2,4,1,
18868,,8,20,34.0,1,5,0,
18869,,5,7,53.0,0,3,0,
18870,,28,11,63.0,2,0,1,
18871,,17,3,41.0,1,2,0,
18872,,3,20,50.0,1,4,0,
18873,,5,9,33.0,2,4,0,
18874,,17,16,11.0,1,4,1,
18875,,11,20,31.0,1,0,0,
18877,,13,7,57.0,1,5,0,
18878,,2,9,35.0,0,5,1,
18879,,4,14,29.0,2,3,1,
18881,,8,7,10.0,0,2,0,
18883,,8,0,27.0,0,5,0,
18884,,8,13,40.0,2,5,1,
18885,,18,3,23.0,1,0,0,
18886,,5,19,70.0,2,5,0,
18887,,18,8,24.0,1,3,0,
18888,,18,0,49.0,0,0,0,
18889,,1,20,35.0,2,2,0,
18890,,21,8,40.0,2,1,1,
18891,,5,6,23.0,1,3,0,
18892,,14,18,55.0,2,5,0,
18893,2022-01-03,25,19,12.0,0,5,0,
18894,,11,8,17.0,0,3,0,
18895,,11,20,28.0,1,2,0,
18896,,10,8,27.0,2,2,0,
18897,,16,10,71.0,0,2,1,
18898,,17,14,14.0,1,1,0,
18900,,11,17,47.0,1,3,1,
18901,,28,1,57.0,0,3,1,
18902,,7,4,38.0,2,2,0,
18903,,7,12,31.0,1,4,0,
18904,,13,0,76.0,1,0,0,
18905,2022-01-03,14,14,32.0,2,1,0,
18906,,4,7,54.0,0,5,1,
18907,,5,3,18.0,0,2,0,
18908,,21,0,11.0,1,3,0,
18910,,13,3,20.0,0,5,0,
18911,,13,4,48.0,1,1,0,
18912,,10,1,64.0,0,0,1,
18913,2022-01-03,2,10,24.0,2,2,0,
18914,2022-02-03,20,10,53.0,2,3,1,
18915,,22,15,24.0,0,3,0,
18916,2022-01-03,4,9,72.0,1,5,1,
18917,2022-02-03,3,2,62.0,0,0,1,
18918,,24,13,44.0,1,1,1,
18919,,5,16,37.0,2,5,0,
18920,,26,17,76.0,1,2,1,
18921,,5,8,45.0,2,0,0,
18922,2022-01-03,5,5,74.0,1,0,1,
18923,2022-01-03,28,18,62.0,1,3,1,
18924,2022-01-03,1,10,46.0,1,5,0,
18925,,2,11,31.0,1,1,0,
18926,,5,3,10.0,0,2,0,
18927,2022-02-03,9,16,78.0,2,4,1,
18928,2022-01-03,12,1,61.0,2,1,1,
18929,,10,19,18.0,1,5,1,
18930,2022-01-03,17,3,23.0,1,4,1,
18931,2022-01-03,28,10,77.0,0,4,1,
18932,2022-02-03,17,12,66.0,2,4,0,
18933,,24,7,37.0,1,0,0,
18934,,4,10,45.0,1,2,0,
18935,2022-01-03,21,19,68.0,2,2,0,
18936,2022-02-03,19,7,35.0,1,0,1,
18937,2022-02-03,5,19,35.0,1,5,0,
18938,2022-01-03,5,8,44.0,2,3,1,
18939,2022-02-03,8,0,21.0,1,4,1,
18940,,8,6,56.0,1,5,1,
18941,2022-02-03,14,19,73.0,0,1,1,
18942,2022-02-03,3,12,40.0,0,3,1,
18943,2022-02-03,2,14,77.0,0,1,0,
18944,,12,3,58.0,2,1,0,
18945,2022-02-03,5,6,62.0,2,0,0,
18946,,17,6,65.0,2,4,1,
18947,2022-02-03,4,17,78.0,1,3,1,
18948,2022-02-03,17,6,75.0,0,2,0,
18949,2022-02-03,7,3,59.0,1,2,1,
18950,2022-01-03,13,4,60.0,2,4,1,
18951,,17,0,40.0,0,0,1,
18952,2022-02-03,1,1,62.0,0,2,1,
18953,2022-02-03,8,19,65.0,2,5,1,
18954,2022-02-03,17,3,52.0,0,1,1,
18956,2022-03-03,0,11,35.0,2,5,0,
18957,2022-01-03,10,15,36.0,0,5,1,
18959,2022-01-03,5,17,59.0,0,3,0,
18960,2022-01-03,23,6,16.0,2,1,1,
18961,2022-03-03,18,8,26.0,1,0,1,2022-03-01 04:56:00
18962,2022-03-03,17,4,10.0,1,4,1,2022-03-01 07:49:00
18963,2022-02-03,2,10,22.0,1,4,1,2022-03-01 13:28:00
18965,2022-02-03,8,9,62.0,0,5,1,2022-03-01 21:45:00
18966,2022-02-03,10,14,57.0,2,2,1,2022-03-01 13:29:00
18967,2022-02-03,11,14,49.0,2,2,1,2022-03-01 23:46:00
18970,2022-02-03,17,11,47.0,2,2,0,2022-03-01 22:23:00
18971,2022-01-03,5,13,62.0,2,1,1,2022-03-01 20:06:00
18972,2022-02-03,14,11,21.0,2,5,1,2022-03-01 05:57:00
18973,2022-01-03,2,7,48.0,0,2,0,2022-03-01 18:03:00
18974,2022-03-03,2,12,73.0,2,3,0,2022-03-01 09:34:00
18975,2022-03-03,1,4,28.0,1,5,0,2022-03-01 14:26:00
18977,2022-04-03,25,20,78.0,0,4,1,2022-03-01 22:49:00
18979,2022-02-03,15,9,19.0,0,4,0,2022-03-01 09:17:00
18980,2022-02-03,1,16,41.0,0,4,0,2022-03-01 02:05:00
18982,2022-04-03,17,16,24.0,2,0,0,2022-03-01 05:58:00
18983,2022-04-03,18,4,58.0,1,5,0,2022-03-01 07:53:00
18984,2022-03-03,2,7,32.0,2,0,1,2022-03-01 21:53:00
18985,2022-04-03,5,0,73.0,0,0,1,2022-03-02 22:12:00
18987,2022-03-03,25,5,47.0,1,4,1,2022-03-02 12:05:00
18988,2022-03-03,13,15,13.0,2,2,0,2022-03-02 06:31:00
18989,2022-04-03,13,2,11.0,2,5,1,2022-03-02 06:06:00
18990,2022-02-03,5,15,50.0,1,2,1,2022-03-02 23:55:00
18991,2022-05-03,11,15,79.0,2,4,0,2022-03-02 22:36:00
18992,2022-04-03,2,8,62.0,1,2,0,2022-03-02 20:49:00
18993,2022-04-03,12,13,65.0,1,1,0,2022-03-02 09:25:00
18994,2022-02-03,1,0,43.0,2,4,1,2022-03-02 02:46:00
18995,2022-03-03,8,20,16.0,1,0,0,2022-03-02 19:55:00
18996,2022-03-03,13,10,65.0,1,2,0,2022-03-02 07:35:00
18997,2022-03-03,5,2,70.0,0,4,0,2022-03-02 13:15:00
18998,2022-04-03,5,9,46.0,2,1,0,2022-03-02 04:30:00
18999,2022-05-03,5,9,59.0,0,2,0,2022-03-02 19:23:00
19000,2022-05-03,21,17,51.0,1,3,0,2022-03-02 13:54:00
19001,2022-03-03,3,12,54.0,1,1,0,2022-03-02 07:03:00
19003,2022-04-03,12,10,49.0,0,5,0,2022-03-02 14:34:00
19004,2022-05-03,13,12,19.0,1,4,1,2022-03-02 19:52:00
19005,2022-05-03,18,5,31.0,2,3,0,2022-03-02 07:47:00
19006,2022-04-03,28,1,73.0,0,3,0,2022-03-02 15:54:00
19007,2022-05-03,7,12,67.0,1,3,0,2022-03-02 08:22:00
19008,2022-03-03,4,1,59.0,1,2,1,2022-03-02 07:10:00
19009,2022-05-03,21,13,29.0,0,4,0,2022-03-03 09:38:00
19011,2022-05-03,8,5,74.0,1,4,1,2022-03-03 03:26:00
19012,2022-05-03,8,6,25.0,0,2,0,2022-03-03 16:15:00
19013,2022-05-03,2,11,47.0,2,4,1,2022-03-03 12:52:00
19014,2022-03-03,13,3,35.0,0,3,1,2022-03-03 03:31:00
19015,2022-04-03,17,6,36.0,0,3,1,2022-03-03 17:19:00
19016,2022-05-03,5,19,61.0,0,5,0,2022-03-03 20:39:00
19017,2022-04-03,8,10,50.0,2,3,0,2022-03-03 16:40:00
19018,2022-06-03,17,5,64.0,0,4,1,2022-03-03 23:44:00
19019,2022-04-03,18,20,36.0,0,3,1,2022-03-03 01:35:00
19020,2022-03-03,2,19,48.0,0,3,1,2022-03-03 09:37:00
19021,2022-04-03,22,14,57.0,1,2,1,2022-03-03 06:16:00
19022,2022-04-03,18,15,64.0,0,3,1,2022-03-03 11:02:00
19023,2022-04-03,1,14,38.0,1,0,1,2022-03-03 10:29:00
19024,2022-03-03,21,3,32.0,0,3,1,2022-03-03 19:15:00
19025,2022-06-03,4,6,55.0,1,1,0,2022-03-03 18:42:00
19026,2022-04-03,13,13,63.0,2,2,0,2022-03-03 06:38:00
19028,2022-05-03,1,2,26.0,0,3,1,2022-03-03 03:01:00
19029,2022-04-03,2,14,35.0,1,3,1,2022-03-03 07:35:00
19030,2022-05-03,5,16,19.0,1,0,0,2022-03-03 21:01:00
19031,2022-05-03,5,15,55.0,0,4,0,2022-03-03 20:04:00
19032,2022-05-03,4,2,26.0,2,5,0,2022-03-03 23:57:00
19033,2022-05-03,2,8,59.0,1,3,1,2022-03-04 19:50:00
19034,2022-04-03,21,3,63.0,1,5,1,2022-03-04 12:28:00
19035,2022-04-03,28,9,64.0,0,2,0,2022-03-04 10:04:00
19036,2022-06-03,5,4,31.0,1,5,0,2022-03-04 13:30:00
19037,2022-06-03,27,13,28.0,2,3,0,2022-03-04 09:38:00
19038,2022-06-03,13,16,29.0,2,1,0,2022-03-04 04:50:00
19039,2022-04-03,2,16,39.0,2,2,0,2022-03-04 01:03:00
19040,2022-04-03,4,15,51.0,0,1,0,2022-03-04 22:35:00
19041,2022-07-03,8,13,56.0,2,5,1,2022-03-04 21:24:00
19042,2022-04-03,14,1,26.0,0,1,1,2022-03-04 08:55:00
19043,2022-06-03,8,12,24.0,0,2,0,2022-03-04 06:17:00
19044,2022-05-03,8,8,32.0,1,5,0,2022-03-04 12:24:00
19045,2022-07-03,20,15,10.0,2,0,0,2022-03-04 08:33:00
19046,2022-07-03,3,5,64.0,1,3,1,2022-03-04 01:31:00
19047,2022-06-03,24,19,68.0,2,1,0,2022-03-04 02:13:00
19048,2022-07-03,2,17,77.0,1,2,1,2022-03-04 20:45:00
19049,2022-07-03,12,2,54.0,2,3,1,2022-03-04 02:51:00
19050,2022-05-03,14,11,55.0,0,0,1,2022-03-04 02:25:00
19051,2022-07-03,17,14,31.0,2,4,0,2022-03-04 08:27:00
19053,2022-06-03,17,20,12.0,0,3,0,2022-03-04 03:29:00
19054,2022-05-03,28,19,25.0,0,2,0,2022-03-04 16:14:00
19055,2022-07-03,13,12,29.0,1,3,1,2022-03-04 00:59:00
19056,2022-06-03,21,15,32.0,2,5,1,2022-03-04 20:58:00
19057,2022-05-03,8,9,31.0,0,3,1,2022-03-05 00:28:00
19058,2022-05-03,2,20,69.0,2,0,1,2022-03-05 22:50:00
19059,2022-06-03,18,1,35.0,1,5,1,2022-03-05 13:36:00
19060,2022-06-03,14,3,24.0,2,2,0,2022-03-05 22:11:00
19061,2022-07-03,17,0,59.0,1,5,0,2022-03-05 19:34:00
19062,2022-05-03,13,8,61.0,2,2,1,2022-03-05 09:03:00
19063,2022-05-03,13,4,23.0,1,5,1,2022-03-05 06:52:00
19064,2022-05-03,21,12,17.0,1,2,1,2022-03-05 19:12:00
19066,2022-06-03,2,9,68.0,2,0,1,2022-03-05 23:51:00
19067,2022-07-03,13,19,24.0,1,3,0,2022-03-05 07:41:00
19068,2022-07-03,24,10,42.0,0,4,0,2022-03-05 11:42:00
19069,2022-07-03,6,17,72.0,0,5,1,2022-03-05 17:04:00
19071,2022-06-03,6,11,75.0,1,3,0,2022-03-05 19:25:00
19072,2022-06-03,5,1,16.0,0,5,0,2022-03-05 18:41:00
19077,2022-06-03,12,1,60.0,2,2,1,2022-03-05 11:57:00
19078,2022-06-03,17,12,70.0,1,3,1,2022-03-05 05:45:00
19079,2022-07-03,21,14,21.0,2,5,0,2022-03-05 05:46:00
19080,2022-08-03,8,9,12.0,2,2,1,2022-03-05 06:08:00
19082,2022-07-03,15,18,13.0,0,4,1,2022-03-06 14:52:00
19083,2022-08-03,8,16,47.0,2,1,0,2022-03-06 00:38:00
19084,2022-09-03,10,6,38.0,2,0,0,2022-03-06 07:05:00
19086,2022-06-03,21,10,18.0,1,4,0,2022-03-06 15:05:00
19087,2022-07-03,25,13,50.0,1,1,1,2022-03-06 03:58:00
19088,2022-06-03,4,15,43.0,2,4,0,2022-03-06 18:36:00
19089,2022-07-03,5,20,34.0,1,5,0,2022-03-06 18:10:00
19090,2022-09-03,8,2,79.0,2,5,0,2022-03-06 05:17:00
19091,2022-06-03,14,10,70.0,0,3,1,2022-03-06 11:58:00
19093,2022-08-03,2,3,33.0,1,5,0,2022-03-06 06:26:00
19094,2022-09-03,5,4,35.0,2,3,0,2022-03-06 01:51:00
19095,2022-07-03,0,15,13.0,2,2,0,2022-03-06 04:47:00
19096,2022-07-03,2,9,49.0,2,5,1,2022-03-06 04:13:00
19097,2022-09-03,21,9,64.0,1,5,0,2022-03-06 08:10:00
19098,2022-07-03,14,10,66.0,1,3,1,2022-03-06 15:04:00
19099,2022-07-03,2,15,74.0,2,1,0,2022-03-06 11:14:00
19100,2022-07-03,12,1,34.0,0,0,0,2022-03-06 22:42:00
19101,2022-07-03,16,7,33.0,1,5,0,2022-03-06 04:23:00
19102,2022-08-03,4,17,13.0,2,4,1,2022-03-06 22:16:00
19103,2022-08-03,21,3,37.0,2,5,1,2022-03-06 05:04:00
19104,2022-08-03,17,2,79.0,0,1,1,2022-03-06 06:59:00
19105,2022-07-03,10,20,66.0,0,4,0,2022-03-07 21:08:00
19106,2022-07-03,17,2,35.0,1,0,0,2022-03-07 15:19:00
19107,2022-09-03,23,19,41.0,0,0,0,2022-03-07 08:28:00
19108,2022-07-03,17,18,24.0,1,4,0,2022-03-07 08:24:00
19109,2022-09-03,5,9,76.0,2,2,0,2022-03-07 00:44:00
19110,2022-10-03,17,0,71.0,2,0,0,2022-03-07 23:01:00
19112,2022-10-03,4,7,40.0,1,3,0,2022-03-07 06:24:00
19114,2022-09-03,2,12,53.0,1,4,0,2022-03-07 05:18:00
19115,2022-10-03,17,13,23.0,1,5,1,2022-03-07 14:08:00
19116,2022-07-03,13,18,47.0,1,0,0,2022-03-07 05:19:00
19117,2022-09-03,17,8,39.0,2,5,0,2022-03-07 17:46:00
19118,2022-09-03,18,14,41.0,0,5,1,2022-03-07 17:30:00
19119,2022-09-03,10,2,60.0,0,4,0,2022-03-07 18:44:00
19120,2022-08-03,24,9,55.0,1,1,0,2022-03-07 03:42:00
19121,2022-10-03,17,17,32.0,0,3,1,2022-03-07 10:45:00
19122,2022-09-03,5,5,24.0,1,1,1,2022-03-07 12:37:00
19123,2022-09-03,17,3,29.0,1,1,1,2022-03-07 02:33:00
19124,2022-10-03,25,10,19.0,0,1,1,2022-03-07 00:50:00
19125,2022-09-03,4,3,72.0,2,3,0,2022-03-07 21:19:00
19126,2022-09-03,17,19,47.0,2,2,0,2022-03-07 19:54:00
19129,2022-10-03,5,13,35.0,0,3,0,2022-03-08 12:04:00
19130,2022-08-03,10,18,62.0,1,5,1,2022-03-08 09:27:00
19131,2022-10-03,4,0,61.0,1,2,1,2022-03-08 13:34:00
19132,2022-08-03,2,11,58.0,1,3,0,2022-03-08 15:56:00
19133,2022-08-03,12,14,79.0,1,2,1,2022-03-08 07:08:00
19135,2022-09-03,4,20,42.0,2,4,0,2022-03-08 03:13:00
19136,2022-10-03,2,17,35.0,0,3,0,2022-03-08 17:55:00
19137,2022-10-03,4,9,77.0,1,5,0,2022-03-08 06:07:00
19138,2022-09-03,7,16,25.0,1,3,0,2022-03-08 09:39:00
19139,2022-10-03,8,12,15.0,1,1,0,2022-03-08 14:43:00
19140,2022-09-03,1,4,61.0,1,4,0,2022-03-08 14:35:00
19141,2022-09-03,13,1,73.0,0,3,0,2022-03-08 02:17:00
19142,2022-09-03,13,10,44.0,1,5,0,2022-03-08 06:18:00
19143,2022-08-03,13,19,47.0,0,4,1,2022-03-08 20:54:00
19144,2022-09-03,0,10,36.0,1,2,0,2022-03-08 13:57:00
19145,2022-09-03,5,6,26.0,2,2,0,2022-03-08 15:59:00
19146,2022-08-03,25,17,78.0,1,1,1,2022-03-08 22:40:00
19147,2022-09-03,3,18,19.0,1,5,0,2022-03-08 16:18:00
19150,2022-11-03,1,13,47.0,2,4,1,2022-03-08 02:23:00
19151,2022-10-03,5,19,65.0,2,3,1,2022-03-08 04:43:00
19152,2022-11-03,13,16,37.0,1,2,0,2022-03-08 04:07:00
19153,2022-11-03,21,11,72.0,1,2,1,2022-03-09 15:36:00
19154,2022-11-03,4,12,54.0,2,2,0,2022-03-09 15:24:00
19155,2022-11-03,14,6,66.0,2,0,0,2022-03-09 18:47:00
19157,2022-09-03,13,6,15.0,1,4,1,2022-03-09 19:21:00
19159,2022-09-03,13,17,33.0,0,1,0,2022-03-09 02:44:00
19161,2022-10-03,5,17,48.0,2,5,1,2022-03-09 14:04:00
19162,2022-10-03,12,11,26.0,2,4,0,2022-03-09 14:56:00
19163,2022-09-03,2,19,12.0,2,1,0,2022-03-09 12:06:00
19164,2022-11-03,10,10,15.0,2,5,0,2022-03-09 03:29:00
19166,2022-10-03,5,16,32.0,1,4,0,2022-03-09 18:04:00
19167,2022-11-03,17,7,56.0,2,3,0,2022-03-09 20:15:00
19168,2022-10-03,5,20,33.0,0,5,1,2022-03-09 11:03:00
19169,2022-10-03,13,19,73.0,2,4,1,2022-03-09 09:58:00
19171,2022-10-03,17,7,58.0,0,3,1,2022-03-09 19:02:00
19172,2022-11-03,18,7,73.0,0,1,1,2022-03-09 13:21:00
19173,2022-10-03,28,20,56.0,0,3,1,2022-03-09 16:21:00
19174,2022-10-03,8,14,75.0,1,4,0,2022-03-09 10:30:00
19175,2022-12-03,26,14,77.0,1,1,0,2022-03-09 22:05:00
19176,2022-12-03,24,1,19.0,0,1,1,2022-03-09 13:03:00
19177,2022-12-03,26,14,21.0,0,3,1,2022-03-10 15:10:00
19178,2022-11-03,1,14,65.0,0,1,0,2022-03-10 01:09:00
19179,2022-11-03,24,11,47.0,0,4,0,2022-03-10 18:16:00
19180,2022-11-03,5,10,30.0,1,5,0,2022-03-10 13:34:00
19181,2022-10-03,3,8,63.0,2,2,0,2022-03-10 20:23:00
19182,2022-12-03,3,11,78.0,2,4,0,2022-03-10 16:48:00
19183,2022-11-03,2,5,66.0,1,1,0,2022-03-10 02:03:00
19184,2022-12-03,18,18,64.0,1,4,1,2022-03-10 20:22:00
19185,,17,17,61.0,1,0,0,2022-03-10 01:27:00
19186,2022-12-03,14,8,69.0,0,2,1,2022-03-10 02:32:00
19187,2022-11-03,5,7,73.0,1,3,1,2022-03-10 00:47:00
